19022:11772,13529,21132,28926,31553,32209,32521,59949,82200,90231
19025:8,17,29,58,76,84,302,616,654,866
19030:8,17,58,70,76,84,302,616,654,866
19032:211,364,431,481,571,931,1339,2583,4107,7048
19043:17,138,224,226,301,361,518,650,866,899
19046:8,17,29,58,76,84,302,616,654,866
19048:1404,26222,35622,37568,57450,60622,67549,83078,85646,114965
19049:774,970,1524,3506,7817,8871,9217,9490,10046,33639
19050:8,17,29,58,76,84,302,616,654,866
19051:29,210,654,873,931,1550,3234,3476,11720,19615
19062:386,12071,16092,17660,21144,24710,31310,36134,71438,88124
19065:138,1099,16823,18673,19924,34309,59550,83583,89015,109524
19069:8,40,262,1119,2162,10660,15335,24145,36726,53414
19070:8,17,58,76,84,302,616,654,866,23791
19094:4239,28284,54943,55953,72069,73805,75893,87430,89023,100700
19095:66,690,1239,4592,4627,4685,6599,7800,13704,23828
19096:61,1039,1164,1708,2008,2139,2239,2597,8934,16515
19097:5363,6198,26036,26519,48061,48307,51936,52969,58169,63554
19102:15,29,58,861,2578,4563,7989,29841,70019,107605
19129:8,17,58,76,84,302,616,654,866,8342
19130:402,483,490,888,2172,4181,4328,5542,34752,62404
19144:9592,10432,12377,33198,41266,50671,62768,63517,66410,84179
19148:8322,11072,13077,15013,16965,18743,24933,30815,31597,51232
19156:40,225,301,669,947,1069,1276,2162,2567,87246
19163:3328,4060,4459,10687,19697,32031,35625,38204,43526,121651
19165:9617,11043,17184,18139,25937,54107,72372,73814,83237,101137
19174:17,58,62,76,302,616,654,6040,14785,35750
19176:11785,19419,26128,28980,47551,48249,51760,54831,59844,114838
19178:12216,33237,33572,38891,54551,56414,65060,74038,79096,89008
19184:8,17,58,76,84,302,616,654,866,18768
19185:8,40,262,431,1069,1119,1276,2162,2703,38470
19198:168,760,2582,3709,7180,13194,13534,14593,24803,30736
19199:342,1756,2416,2531,2588,3409,4755,7358,7831,9453
19240:1666,4544,16979,17110,21689,24071,26742,60791,69503,110233
19241:3,239,346,395,726,837,1567,2868,10410,115330
19243:730,2538,3292,4328,4499,12066,12874,53566,97662,107541
19244:70,81,226,262,301,669,787,873,1119,54563
19246:3,239,361,395,726,837,1567,2868,4018,4068
19259:15816,16178,23200,26245,44253,76009,78321,80259,84294,113052
19262:40,45,168,301,429,719,947,2162,12272,45163
19265:520,1475,1535,2168,32256,32493,32848,41728,42648,98172
19276:596,2890,3062,3638,5991,10349,12803,13717,21578,53873
19277:845,3308,5985,10230,10232,10997,13906,20525,25174,38525
19304:8,17,29,58,76,84,302,616,654,866
19307:5097,9397,21240,29559,29671,40564,51399,53193,56409,56465
19308:1890,2061,4068,8964,13739,17934,21544,22134,47387,70864
19309:326,472,496,594,812,819,1187,3046,7506,15242
19320:2307,3482,4487,4793,5117,7160,8586,10687,24568,27070
19328:8322,11072,13077,15013,16965,18743,24933,30815,31597,51232
19343:40,224,262,301,669,873,947,1410,61118,93612
19354:17,138,224,226,518,650,866,25000,32837,116949
19355:6444,8122,9075,15657,17989,27991,31812,32223,33162,37674
19356:17,224,226,518,650,866,30606,59903,63060,111200
19357:17,16387,16424,52989,56511,61991,84430,97977,107060,113529
19400:3,239,395,591,726,837,861,1424,1567,2868
19405:40,225,301,669,947,1069,1276,2162,2703,10333
19410:5466,12582,24848,26054,30605,36482,43403,51191,79923,97437
19422:93,1726,8995,12223,13739,25727,30456,42721,57761,60448
19433:8,17,29,58,76,84,302,616,654,866
19434:776,6766,9237,10075,12379,12892,17448,20850,24854,31789
19443:8,40,262,431,1069,1119,1276,2162,2703,33901
19444:20727,24521,35582,38545,54157,62969,78243,86974,96884,101927
19446:94,165,1065,1382,1881,3093,3250,3288,5689,13838
19447:1202,1261,2342,7007,9745,11826,12811,17424,20455,28362
19448:9415,9626,10257,14585,29280,31124,48886,69474,69634,91773
19452:138,346,356,2163,4338,4563,5581,5638,7989,9332
19462:646,763,1165,1598,4958,6210,11991,17084,25635,120107
19463:8,17,58,76,84,302,616,654,866,24432
19467:3,239,395,726,837,1567,1890,2361,2868,5025
19468:709,2578,4068,4563,7989,8355,8788,17934,22134,70019
19475:500,1902,2100,2869,3955,5812,8066,8483,9239,11467
19476:11538,13443,59321,61900,68887,77371,78721,81306,82678,91201
19482:4174,23610,41829,68662,84326,84836,89035,99596,108239,112888
19498:40,94,226,301,669,787,873,947,1119,12586
19503:8,17,58,76,84,302,616,654,866,3043
19517:138,5348,5459,7222,33417,33758,38471,91163,102046,109798
19528:1468,2157,2435,3739,7881,10071,14251,15686,27889,40537
19541:17,866,2006,33927,61449,61798,73623,76255,84171,109205
19544:19896,26822,32627,32678,39479,41244,54062,79949,100945,101696
19549:709,1631,1890,2019,3326,4045,5172,9434,12522,39997
19554:1102,1896,2784,4753,8489,10295,11053,15787,25427,39947
19582:94,224,226,262,301,669,736,787,873,1119
19583:40,224,262,301,669,873,901,947,1410,30103
19626:1890,2061,3943,8355,8964,19550,21555,25911,31694,87010
19646:17,76,302,654,25718,51782,51913,85326,107529,113242
19680:8,17,58,76,84,302,616,654,866,17642
19682:103,162,194,204,776,1277,2062,9691,10012,58477
19692:633,1606,3141,3142,4012,4249,5169,5761,6527,10256
19705:17,138,190,356,449,1102,1348,1550,1937,73512
19707:1468,6591,15535,15686,27889,29233,38909,60729,69749,81253
19757:776,1351,3847,6732,6766,10075,12379,20850,21445,58274
19759:3412,4940,6524,6695,15565,28400,62566,63617,70885,102594
19763:17,138,224,226,301,361,518,650,866,899
19764:58,73,289,530,554,1804,1930,3730,4174,5553
19768:8,40,262,431,1069,1119,1276,2162,3526,103858
19774:1600,3908,4575,5348,12332,14841,29722,38903,39624,99396
19781:22,278,709,829,1044,1499,1631,2430,2976,5638
19788:138,5459,6245,12028,16455,21609,25946,33417,33758,55632
19814:8,17,58,76,84,302,616,654,866,25024
19832:138,790,11796,24141,59814,76168,77618,96492,120456,122548
19847:1896,2224,3884,4032,8678,11053,21609,37499,39519,42803
19852:8,17,58,76,84,302,616,654,866,25098
19881:13597,16855,23170,34244,34971,48607,71495,95947,98550,101255
19882:785,1359,11945,12570,15212,30068,38705,104599,113877,114615
19887:8,17,58,76,84,302,616,654,866,1287
19893:246,654,709,1116,1897,2024,5996,8355,8457,18578
19950:1533,13257,65633,66124,77171,77962,83506,90844,100566,123343
19965:1287,2111,17659,30026,43553,63713,67617,72274,72484,112297
19983:40,375,535,875,1069,2162,2275,2703,3003,5287
19985:1001,1896,3429,5605,6353,7166,9838,11053,17124,112888
19996:3,239,395,726,837,1567,1890,2361,2868,5025
20059:15,54,970,2166,3753,3855,4542,4963,6485,7505
20067:17,76,302,654,17007,25486,41171,68854,110585,113546
20073:311,361,1164,1995,2139,2194,3484,4068,5512,7622
20074:17,58,76,302,616,654,33130,46234,72538,97559
20075:17,76,302,654,25440,28335,46624,60298,105468,116072
20094:13708,14153,19419,26128,48249,51760,59844,73122,103592,109412
20095:88,4753,5347,11677,24711,39947,48793,61772,108069,112471
20115:8,17,58,76,84,302,616,654,669,866
20116:8,17,58,76,84,302,616,654,866,17321
20120:16482,17039,23116,24627,28915,34380,38360,47609,91888,98913
20125:8,17,29,58,76,84,302,616,654,866
20160:1902,2100,3955,6411,8066,8483,9239,13312,17227,63990
20161:93,1726,8995,9024,10943,12223,14566,27017,42721,60448
20166:891,1362,1886,8445,9088,11039,15252,16092,16912,19963
20183:3450,4308,13766,17516,28502,37242,56125,57050,86115,95435
20206:760,877,1124,2153,7180,7727,10020,20718,33748,43595
20208:8,17,58,76,84,302,616,654,669,866
20220:138,346,4563,5459,7989,34147,70019,79942,91163,115395
20233:8,70,81,224,226,262,301,669,787,11008
20234:42,1653,2163,3751,3965,5581,5638,9332,16593,42888
20257:11310,15639,18966,25337,31246,31378,48933,77817,95755,116139
20268:8,17,29,58,76,84,302,616,654,866
20294:17,138,190,356,449,1102,1348,1550,1937,25913
20299:15,17,84,138,510,542,654,1102,1920,50065
20304:8,17,58,76,84,302,616,654,866,25922
20305:6824,6926,13029,14546,15752,18289,21849,27982,36642,45523
20316:956,4828,7222,12015,21544,41037,47387,70864,112888,121136
20319:17,44,138,224,226,301,361,518,650,866
20322:8,17,58,76,84,302,616,654,866,107413
20327:8,40,875,1069,2162,2275,2703,25969,59670,80321
20333:962,1887,2966,3749,4246,5794,6375,12601,20642,36412
20334:1600,5348,7491,17191,22695,28266,29221,38903,39624,99396
20360:956,1001,1896,3429,4563,6353,7166,7989,9838,11053
20378:1128,1890,2061,8964,18908,20768,26573,32057,95913,112888
20379:6644,8167,17588,17768,21207,22490,25564,27316,31879,61289
20380:472,496,1102,1762,2162,5117,6450,7013,22538,72904
20381:8,17,58,76,84,302,616,654,866,7680
20394:9915,11241,28605,28760,35916,38702,41101,54099,94914,110318
20395:3229,6726,8004,14824,20625,27663,37414,43649,46191,53392
20409:8,17,58,76,84,302,616,654,866,33884
20420:8,17,58,76,84,302,616,654,866,26139
20438:17,58,76,302,616,654,7212,26165,40800,76265
20439:8,17,29,58,76,84,302,616,654,866
20440:40,45,378,409,698,1119,2139,2162,2265,10692
20441:44,48,472,496,596,1119,1187,37504,40326,107295
20443:5064,17791,21609,27381,30020,34145,38940,49180,55757,61335
20456:787,2776,4702,5655,6129,6708,6732,7019,7849,8973
20463:14112,21500,37693,42678,54332,55386,65904,73127,93628,113588
20465:1351,2481,3847,10163,13151,14857,21645,24323,24381,37509
20466:5250,16665,28674,56279,66607,71734,96680,100743,105200,107550
20473:7658,12861,31480,61494,62433,63930,77110,102029,109179,118964
20497:224,226,262,301,669,736,787,873,1091,6495
20498:278,354,563,829,999,1044,1499,2076,2430,2976
20507:5139,13839,21015,47188,49817,58499,83456,83799,97409,113413
20512:21344,21406,23309,30616,34846,41115,44131,55188,59438,64189
20520:1131,5319,12294,24825,43446,69125,88066,103399,109422,111993
20544:8,17,58,76,84,302,616,654,866,6413
20545:227,3631,4005,5022,5729,10295,10749,13931,15961,37653
20546:138,449,1001,2588,3429,4338,7166,10295,11053,23610
20547:4610,12090,15207,32827,36541,59746,65648,72836,87249,117254
20549:659,800,1346,1388,2861,3184,5922,6094,8162,28684
20550:2716,6583,11080,13301,26363,38691,39025,48660,101548,115112
20553:254,596,2734,3028,3162,3730,4932,5553,5991,7194
20555:750,1329,1693,4615,5634,9679,13876,28343,38471,85297
20556:8322,11072,13077,15013,18743,19528,24933,30815,31597,51232
20572:167,1387,2379,3642,5022,5729,5927,10295,12442,54188
20582:11741,31821,60757,71187,72795,75915,88743,97183,98600,115738
20607:29,58,101,364,554,1462,3234,3751,9372,33659
20624:17,138,190,356,449,1102,1348,1550,1937,112211
20628:928,1089,1102,1762,1794,2570,5421,7409,9146,13917
20655:388,1555,4018,6157,8130,10930,11993,12811,21735,45995
20684:176,986,1435,1449,1551,1790,3789,8011,13544,54389
20685:17491,18389,32379,49073,56765,61011,71127,88617,95699,121280
20697:463,760,1251,7180,7727,15565,15623,28400,48465,83136
20720:8,17,58,76,84,200,302,616,654,866
20721:3,239,395,726,837,1567,1890,2361,2868,5025
20735:20297,25010,29719,44170,58744,79495,89626,109421,121555,122683
20736:970,1524,1827,2403,2696,2714,3207,3506,9490,10046
20752:94,224,226,262,301,669,787,873,1119,56113
20756:40,45,168,301,947,2162,13171,28950,66640,119933
20761:40,224,262,301,669,873,901,947,1218,1410
20766:96,209,543,855,1109,1468,3546,3680,3739,5346
20790:8,17,58,76,84,302,616,654,669,866
20807:17,138,224,226,301,361,518,650,866,899
20809:12764,14670,22110,38891,41588,47090,56623,65060,74038,79096
20810:8,17,58,76,84,302,616,654,866,25749
20812:245,774,970,1827,2403,2696,2714,3506,4487,33552
20846:8,17,58,76,84,302,616,654,866,2703
20857:17,518,650,866,6531,9889,31022,62839,83521,99048
20858:33696,34146,49770,53162,60114,63253,72397,105234,118964,120205
20872:7000,20879,21523,22917,28649,49810,71693,78222,81984,118402
20892:1551,2163,5581,7758,9332,10695,14345,16593,25435,87812
20906:4949,5945,8524,9216,27744,34922,53856,74954,89948,98402
20908:1913,5443,6387,7037,8349,11731,15555,19623,40263,82361
20911:138,294,718,925,1099,4542,16722,83899,85334,89085
20912:8,17,58,76,84,302,616,654,866,8574
20918:194,204,1140,1277,2062,2454,7578,10012,10040,23867
20926:48,496,591,616,787,901,1023,1119,1126,1187
20932:70,81,226,262,301,669,736,787,873,70489
20950:17,138,190,356,449,1102,1348,1550,1937,2326
20954:17,138,224,226,301,361,518,650,866,27131
20973:94,483,493,813,1382,1822,3250,3288,19984,60746
20985:361,1475,1631,1890,3484,4068,32480,37143,43400,96993
20990:1218,6263,13178,29626,36186,39703,52329,65021,72508,74521
21028:138,1359,1890,2061,5459,8964,9846,30068,68162,91163
21029:40,45,168,301,429,947,2162,22966,39390,111634
21030:32,209,543,855,1109,3546,3680,5346,5414,8009
21032:2880,8190,11714,12016,14900,20806,24707,27094,27711,33420
21033:17,508,1065,1344,1382,1825,1881,3250,3288,72658
21037:168,7703,21889,24011,25073,65433,68254,73857,78340,78531
21080:138,2163,3965,5301,5581,9332,16593,36134,36804,42888
21082:18627,41708,45423,49433,73102,82291,85003,95160,103235,118834
21084:17,302,3270,32746,37348,44183,45942,57410,63947,102012
21120:138,1896,3730,6400,11053,29063,44991,59767,85645,102555
21139:17,224,226,518,650,866,27443,36386,66741,95891
21140:3,239,254,395,726,1567,2583,2868,21544,22134
21148:168,463,661,760,984,1400,2318,5480,8860,27457
21149:66,690,2897,4592,4627,4685,6599,7800,9246,13704
21151:357,1544,4756,4919,6640,8197,8861,12253,14750,30954
21160:1073,12263,16638,24825,25388,26190,48396,55415,68408,88066
21164:22,278,657,829,1044,1499,2430,2976,5638,12223
21196:17748,24157,33038,43708,74448,83103,89750,93128,94151,117917
21207:94,179,306,378,508,901,1023,1126,1382,3841
21220:1206,1589,2433,2694,7859,7880,10041,10687,21958,22705
21246:239,302,749,1476,2578,3234,4563,7989,70019,97678
21256:17,302,10021,12916,16898,26326,40808,68502,75971,118147
21259:93,246,709,1116,1897,2024,5996,8457,8995,12223
21266:3,29,302,495,749,1476,2578,4563,7989,70019
21272:138,5548,16206,42054,47166,50860,64744,90983,105235,107222
21288:3588,5672,18904,31390,35630,37504,39171,40143,51134,107295
21317:1458,3864,3915,4485,4966,5450,5827,6266,8514,9368
21318:17,138,224,226,301,518,650,866,36589,84364
21354:17,138,190,356,449,1102,1348,1550,1937,45187
21384:17,302,11143,19290,30954,35269,61273,95387,98560,111109
21401:94,226,301,669,787,873,947,1119,5538,76840
21423:8,17,58,76,84,302,616,654,866,87400
21447:40,224,262,409,669,873,947,1410,6872,62353
21448:3,239,395,709,726,837,1567,2024,2868,8355
21469:147,493,578,1822,2428,4249,6527,7059,14202,66140
21476:8,17,58,76,84,302,616,654,866,2139
21505:217,381,6836,7516,28402,37701,42137,71156,90262,95632
21514:8,17,58,76,84,302,616,654,866,12545
21518:1890,2061,3943,8355,8964,19550,21555,25911,94722,117340
21531:8,17,58,76,84,302,616,654,669,866
21542:1400,3184,7711,9709,11917,23285,27483,39853,50769,110787
21543:176,840,1066,1449,1551,1790,3789,4021,6455,8011
21551:226,301,669,787,873,49056,71500,100084,100977,115290
21570:8,70,81,224,226,262,301,669,787,28223
21585:6387,11402,22507,24240,27574,38349,45773,62347,88353,93865
21599:730,1162,1949,2538,3292,4328,4499,5413,5512,12066
21604:1913,5443,6387,11731,15555,19623,24420,26121,40263,82361
21608:439,749,8896,13772,31076,58529,70359,90743,98557,111350
21617:17,29,101,554,861,3751,12440,60832,74334,102798
21631:8,17,29,58,76,84,302,616,654,866
21633:138,5459,6308,6400,7264,27543,29063,33417,44991,59767
21637:8,17,58,76,84,302,616,654,866,28357
21670:17,138,224,226,301,361,518,650,866,28415
21689:8,17,58,76,302,616,654,36708,47647,67001
21712:138,294,1099,8527,19264,39874,58529,66730,70359,114523
21713:3,239,395,726,837,1567,1890,2361,2868,5025
21714:8,17,138,224,226,301,518,650,866,84727
21722:3,239,395,726,837,1567,2361,2868,3976,13739
21723:596,2557,3638,4018,5991,6157,9943,17191,29221,40364
21732:8,224,301,669,8642,18959,57550,88594,95482,96115
21737:840,1131,1331,2480,7160,20043,39640,57025,62356,83636
21745:8,17,58,76,84,302,616,654,866,30053
21763:29,32,162,749,861,1494,3751,51625,95564,100424
21774:138,294,718,908,925,1099,1551,1603,2031,4542
21787:29,302,749,1089,1476,3234,4173,9850,23192,71714
21794:179,749,834,901,1023,1126,2085,3527,4187,7006
21796:8,17,58,76,84,302,616,654,866,28653
21834:1039,7451,13322,21949,23010,28724,29825,55185,66260,98777
21838:72,2412,5480,7711,9709,16305,20226,23285,23294,26847
21853:22,162,194,204,278,354,1044,1140,2430,10012
21868:2163,3965,5581,9332,16593,23333,31908,36134,36804,42888
21869:1678,2345,6379,6977,7623,14761,15676,18448,18777,29732
21908:709,2578,4563,7989,8355,22134,50798,53322,63211,70019
21912:94,138,2982,11626,17275,27785,28541,29221,87675,92445
21931:17,29,302,654,1202,1761,17424,39958,94897,113497
21932:8,17,58,76,84,302,616,654,866,61658
21933:890,1730,3568,4743,5097,18425,42640,42756,53761,55944
21934:8,17,58,76,84,302,616,654,866,2467
21941:8,17,58,76,302,616,654,2142,15642,39395
21943:168,463,661,984,2318,5480,6855,8101,11889,31720
21944:17,302,21412,47081,65860,66500,89938,90387,100405,100799
21945:8,17,58,76,302,616,654,866,60977,69230
21947:1890,2061,4288,6258,7222,8678,8964,26721,42803,112476
21960:8,17,58,76,84,302,616,654,866,27271
21967:13708,19419,24835,26128,48249,51760,59844,73122,103592,109412
21968:54,2166,3141,3855,4542,6485,6916,11348,19804,27592
21979:755,3842,14941,17762,20850,23639,30249,32437,36156,68189
21993:1965,2379,5111,10230,10232,10997,11592,15772,28464,36455
21996:8,17,29,58,76,84,302,616,654,866
22003:48,439,472,496,1119,1187,2733,8896,13772,21280
22012:832,1073,1104,12868,13884,28194,29069,33230,34070,37089
22016:3,239,395,726,837,1567,1890,2361,2868,5025
22017:7085,8042,9696,10254,15238,22498,25928,33321,56166,93555
22029:3472,3537,14345,21366,23467,32721,47694,85645,102555,106422
22030:8,17,58,76,84,302,616,654,866,83854
22036:3943,11449,18057,25183,27555,51381,81974,82081,84836,92008
22037:17,58,76,302,616,654,29065,66518,87432,105216
22060:1405,3197,3280,5084,13019,17143,23972,24101,40216,52083
22080:7132,15434,18200,46395,57819,65515,83939,85977,118507,122951
22085:472,496,594,812,899,1119,1187,4420,6450,14912
22102:8,17,58,76,84,302,616,654,660,866
22109:1348,7222,9576,21179,22134,25853,79942,100140,105211,110757
22111:131,224,287,1825,4604,5699,28759,47537,77327,91308
22116:29,302,495,749,1476,2578,3234,4563,7989,70019
22124:2379,5935,16685,18452,18639,20462,22645,28464,41385,75602
22128:168,463,661,760,984,1400,2318,5480,8860,17112
22158:30,254,342,1164,1362,2139,2531,2917,7194,95531
22164:2163,3965,5581,9332,16593,36134,36804,42888,81833,110652
22165:2163,3965,5581,9332,16593,23333,31908,36134,36804,42888
22173:226,301,669,787,8484,33851,52866,59924,70335,74713
22176:116,827,1410,3977,16036,17587,29458,42511,44666,46215
22184:17,2578,3943,4563,7989,18057,27555,28014,70019,81974
22198:179,294,901,1023,3841,35837,41349,48628,51333,75603
22201:22562,56037,56465,64936,66205,66613,68807,71460,73898,98371
22213:10702,16261,21677,39000,44552,47888,76049,84549,87981,98712
22222:48,245,378,472,496,774,899,1187,5117,51008
22226:176,1066,1435,1449,1551,1790,3309,3789,6455,8011
22236:2831,2944,3757,6765,7938,9980,11044,15703,17429,31390
22245:21150,28807,31215,56273,58676,60224,83864,97749,104354,115859
22246:8,17,58,76,302,616,654,13754,17625,69765
22251:70,81,226,262,873,16653,46319,58401,72681,77199
22262:651,4949,11595,20284,21784,21894,24608,28762,32858,65611
22263:1001,1494,3429,4563,6353,7166,7989,10353,39832,70019
22280:17,138,190,356,1102,1348,1550,11147,50498,80965
22286:86,356,1389,3163,4497,5514,5925,5929,8579,11406
22299:40,224,262,669,873,901,931,947,1410,4339
22304:22657,24536,26814,26851,33615,34493,38393,41711,109173,113677
22324:8,17,58,76,84,302,616,654,866,9207
22326:21718,23913,29819,39547,59127,100579,107205,110684,113412,116035
22337:7711,9709,9874,11917,23285,32748,36122,40219,50769,75655
22346:3,239,395,726,837,1567,1890,2361,2868,5025
22354:8,17,58,76,84,302,616,654,866,76967
22363:17,518,650,866,10106,44927,51630,85046,108362,112820
22366:254,2638,4932,7194,17934,22134,24436,81900,88980,112071
22372:93,1726,8995,10154,11952,12223,31797,42721,60448,70294
22373:8,17,58,76,84,302,616,654,866,16024
22382:16097,26883,41098,42682,52181,57704,83217,91107,98297,99980
22388:8,17,58,76,84,302,616,654,866,1164
22392:40,441,710,875,1002,1069,1744,2162,2703,29773
22399:17812,18627,24811,41708,43700,49433,73102,95160,108384,116797
22400:70,81,226,262,301,669,787,24132,35516,121638
22401:8,17,58,76,84,302,616,654,866,19831
22418:1888,2506,4740,7585,12691,18375,32344,39801,45231,86819
22426:94,226,301,409,669,787,873,947,1119,67529
22427:65,1890,2061,3943,8964,19550,21555,25911,27886,81974
22430:101,289,650,2325,15576,22419,51183,71388,79047,82876
22431:221,542,1511,5157,15912,19471,20367,35466,59411,62001
22436:591,730,861,1424,2538,3292,4328,4499,11459,15583
22459:1890,2061,8964,18604,19550,20398,21555,22192,25911,70417
22464:3943,11449,18057,25183,27555,28014,51381,81974,82081,92008
22465:217,381,3516,6836,7516,28402,28926,28953,42137,90231
22469:1013,1147,1740,3211,7180,9295,14226,15537,18895,19962
22476:29,32,96,162,296,495,749,1476,1494,3234
22477:1725,4541,20409,21790,34508,35121,40364,52058,60414,84456
22479:8,17,58,76,84,97,302,616,654,866
22483:3,17,239,395,726,837,1567,2168,2361,2868
22492:5363,6198,17891,19770,20579,26036,26519,48061,48307,51936
22493:8,17,58,61,76,84,302,616,654,866
22497:40,45,168,301,429,719,947,2162,28893,38573
22501:511,546,1587,3261,4068,6127,6491,7203,11671,18239
22515:40,375,535,875,1069,1930,2162,2275,2703,4249
22521:8,17,58,76,84,302,616,654,866,4308
22523:3,239,395,726,837,1567,2361,2868,5025,12773
22533:8,17,29,58,76,84,302,616,654,866
22538:3733,15778,30575,38207,45745,62493,76909,83345,94607,117950
22546:88,4753,5347,9581,11677,17250,24711,30002,39947,61772
22568:153,591,861,917,1424,2158,11459,15583,16595,20440
22574:22978,60397,63483,64380,65923,80043,82725,83859,99574,122467
22575:17,138,224,226,301,361,518,650,866,10597
22579:345,1555,2379,5860,6304,6916,20881,22689,32166,116904
22580:3113,9938,11078,15582,32118,51500,58406,77845,108087,109844
22581:65,302,353,495,564,692,749,1476,3234,15787
22583:8,17,58,76,84,302,616,654,866,3176
22586:427,1009,1370,1539,1708,2597,5702,6303,6732,16515
22592:58,73,530,554,1313,1804,2469,3864,4174,4669
22603:48,326,472,496,594,812,899,1187,3046,7506
22624:65,1101,4547,5905,6175,14894,14960,26895,44318,55850
22639:29,101,289,554,749,861,1804,2200,3234,14617
22675:17,518,650,866,36721,67755,67800,74077,107507,115016
22681:224,226,262,301,669,20888,30771,32824,84943,105897
22682:1101,5905,6175,14894,14960,15061,26895,55850,59679,105869
22685:901,1023,3855,4542,11348,17660,21144,22880,27592,105708
22691:29,101,289,495,554,749,861,1476,1804,3234
22699:3,239,245,726,1764,38471,52005,83528,102046,109798
22703:347,776,4756,7075,8861,10075,12253,14750,14762,79107
22706:26498,37287,48111,53067,62251,62476,80636,89392,114570,118961
22711:4931,5698,9345,29417,51715,58630,76886,80331,83786,119463
22741:1218,6263,13178,29626,36186,39703,52329,65021,72508,74521
22748:29,495,591,692,749,861,1424,1476,3234,102071
22755:131,287,431,481,571,873,1825,2583,5699,7048
22759:357,714,1544,3071,4756,4919,8197,8861,12253,14750
22794:8,17,58,76,84,302,616,654,866,52268
22799:1890,2061,3943,8964,19550,21555,25911,38391,57102,63494
22800:8,17,29,58,76,84,302,616,654,866
22806:66,690,1239,4592,4685,6599,7800,13704,20060,110602
22807:25359,38174,51061,54384,62566,64408,64764,71703,78407,81228
22808:9419,24598,34123,47048,71596,84082,84972,85493,87922,104336
22823:9457,10263,14635,17263,19847,23532,67280,71592,73717,77967
22824:8,17,58,76,302,616,654,866,1943,34972
22825:8,17,58,76,84,302,616,654,866,44779
22835:3,17,239,254,294,596,726,1567,2338,2868
22844:17,1896,2784,7222,10295,11053,34258,39013,54939,69032
22850:1359,1845,7552,11082,11945,12570,15212,18139,35038,72372
22851:8,17,58,76,84,302,361,616,654,866
22862:40,94,226,301,669,787,873,947,1119,2405
22863:13695,16745,18289,19406,23359,35426,37164,47339,55433,86151
22867:2937,3025,3278,5655,6129,6789,7849,9302,30525,36218
22872:847,1890,2061,3943,8355,8964,19550,21555,25911,31694
22873:58,73,101,518,530,554,1102,1762,1804,4174
22887:94,431,508,873,931,999,1065,2583,3250,3288
22888:1550,1896,2578,3943,4563,7989,11053,34324,38213,46216
22893:8,17,58,76,84,302,616,654,866,13420
22901:8,17,29,58,76,84,302,616,654,866
22903:29,97,495,654,692,749,1476,3234,4025,16288
22906:17,58,76,302,616,654,5303,17106,30473,112979
22936:5276,5443,6387,11731,14585,17622,18697,31633,40263,45287
22949:40,378,736,947,15652,67018,68556,75493,107227,115042
22979:686,2292,5630,11671,18239,32616,56488,60905,100762,107915
22983:29,749,1476,2578,3234,4563,7989,13739,53322,70019
22986:70,81,224,226,262,301,669,787,873,1119
23000:535,1902,2077,2100,3955,6411,8483,9239,11467,13312
23040:8,17,58,76,84,302,616,654,866,10406
23044:8,17,29,58,76,84,302,616,654,866
23055:8,17,58,76,84,302,616,654,866,30972
23057:318,5150,6980,7158,8676,17587,33227,40459,44666,48697
23073:3,239,395,726,837,1567,2361,2868,5025,24769
23099:8,17,29,58,76,84,302,616,654,866
23110:8,177,224,262,669,873,1119,22655,69494,103120
23111:93,1726,8995,12223,12268,13739,41761,42721,60448,74861
23112:792,2527,7029,15157,20296,28043,28926,32756,40127,43603
23113:17,138,190,303,356,449,1102,1348,1550,1937
23114:2379,4740,5935,7585,16685,18375,18639,39801,45231,55285
23127:13431,20994,24210,29291,62556,74212,95406,99163,107958,120853
23133:17,302,654,3514,12993,31118,40136,46643,104832,116542
23183:760,2460,2582,3709,7180,9491,13194,13534,14593,15603
23208:8,17,58,76,302,616,654,866,5008,18507
23221:646,1796,2387,3204,3256,3588,3704,14713,34629,35630
23229:3348,3394,5781,7153,10617,16340,24517,51733,65060,74038
23234:5111,7160,9240,10230,10232,10997,13684,15772,22424,27070
23244:138,380,449,521,690,1239,1622,4048,6836,7800
23252:40,224,262,301,669,873,947,1410,4308,93683
23254:8,17,29,58,76,84,302,616,654,866
23255:17,58,76,302,616,654,7653,26712,41300,53290
23277:8,17,58,76,84,302,616,654,866,24094
23311:224,226,262,301,669,787,873,1119,7401,31468
23323:8,17,58,76,84,302,616,654,866,7680
23335:1336,12263,27643,31480,34901,37819,42355,101771,103538,104939
23340:8,17,58,76,84,302,616,654,866,18785
23367:15036,20820,35178,47905,49911,62703,69114,83508,93316,97698
23382:3,48,239,472,496,726,875,1119,14912,40326
23399:8,17,58,76,84,302,616,654,866,31639
23408:217,381,3516,6836,7516,17420,22002,28402,42137,76321
23423:6315,19794,33033,33762,35347,36834,51845,62177,107158,120695
23433:1001,1102,3429,4068,4563,6353,7166,22134,47387,70019
23448:168,463,661,760,984,1400,2318,2488,5480,8860
23452:101,289,354,554,1499,1804,3730,4174,15412,17487
23458:10762,12544,28163,35133,69833,71332,88846,91856,99184,103943
23464:40,45,378,409,698,1119,2139,2162,2265,81462
23465:8,17,58,76,84,302,616,654,866,4556
23498:8,17,58,76,84,302,616,654,866,31813
23508:70,81,224,226,262,301,669,787,44026,52865
23514:8,17,58,76,84,302,616,654,669,866
